model,epistemic_label,analysis_role,status,reference_side,term,coefficient_probability_units,coefficient_percentage_points,standard_error_probability_units,standard_error_percentage_points,t_cluster,p_value_two_sided,rows_raw,rows_identifying,chooser_clusters,outcome_mean,elasticity_or_response_estimate,elasticity_or_response_se,elasticity_or_response_ci95_low,elasticity_or_response_ci95_high,causal_claim
X_placebo_cutoff_2_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,0.00033551918161765836,0.03355191816176584,7.734761755669798e-05,0.007734761755669797,4.337808871381376,1.4391021436515274e-05,859560,424870,155548,0.03498766810926521,,,,,False
X_placebo_cutoff_4_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,-0.0013825730051010405,-0.13825730051010404,0.0024963437284691633,0.24963437284691634,-0.5538391966353439,0.5796889004293211,129210,24389,9665,0.042759848308954414,,,,,False
X_placebo_cutoff_4_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,0.0006528186615057525,0.06528186615057525,0.00021695528115246477,0.021695528115246478,3.009001016421379,0.0026210823900942692,129210,24389,9665,0.042759848308954414,,,,,False
X_placebo_cutoff_6_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,0.006552546836571724,0.6552546836571723,0.007572027928789703,0.7572027928789703,0.8653622118400016,0.3868400147460057,52131,3905,1706,0.047725921236884,,,,,False
X_placebo_cutoff_6_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,-2.2715750682974283e-05,-0.0022715750682974285,0.0003217740259881452,0.03217740259881452,-0.07059535216745921,0.9437198096182744,52131,3905,1706,0.047725921236884,,,,,False
X_primary_loss_log_elasticity_chooser_fe_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0011119944170321536,-0.11119944170321537,4.863583527167324e-05,0.004863583527167324,-22.86368499318871,1.0682212267660755e-115,8589309,7773042,1256444,0.025344530043103584,-0.04387512473661885,0.0019189874576075391,-0.04763627104031371,-0.04011397843292399,False
X_loss_log_elasticity_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0007688042387579595,-0.07688042387579595,4.5134054606538284e-05,0.004513405460653828,-17.033795112362622,4.6114167014845956e-65,8589309,7773042,1256444,0.025344530043103584,-0.030334128802169534,0.0017808203399226005,-0.033824472531354205,-0.02684378507298486,False
X_loss_log_elasticity_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00015254853343012344,0.015254853343012345,7.198554381185749e-06,0.0007198554381185749,21.191551157663906,1.1427018983184308e-99,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_log_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.001023588998309321,-0.1023588998309321,4.497621798865562e-05,0.0044976217988655625,-22.75844977822505,1.1835674395893018e-114,8589309,7773042,1256444,0.025344530043103584,-0.04038697883008671,0.001774592699575187,-0.04386511660848179,-0.036908841051691635,False
X_loss_log_elasticity_chooser_fe_log_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_win_premium,0.007589998305718384,0.7589998305718384,0.00022654112098430048,0.02265411209843005,33.50384368515762,4.2368566062572375e-246,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_log_cubic_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0010205383494859498,-0.10205383494859498,4.500328935602046e-05,0.004500328935602046,-22.676972374452088,7.561624153102348e-114,8589309,7773042,1256444,0.025344530043103584,-0.04026661168111283,0.0017756608340925289,-0.043746842964692535,-0.03678638039753312,False
X_loss_log_elasticity_chooser_fe_log_cubic_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_win_premium_z,0.004685451292202512,0.46854512922025127,0.00019940721001397482,0.01994072100139748,23.496900096411498,4.387507498763054e-122,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_log_cubic_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_win_premium_z2,-0.00025927096296772534,-0.025927096296772534,0.00013961275039059792,0.013961275039059792,-1.8570722390494907,0.06330087719134364,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_log_cubic_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_win_premium_z3,3.2267390670069965e-05,0.0032267390670069965,2.3177948089963747e-05,0.002317794808996375,1.3921590705452491,0.16387423386545444,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0007887953341377584,-0.07887953341377583,4.933120913073395e-05,0.004933120913073395,-15.989783101552424,1.5055427307002872e-57,8589309,7773042,1256444,0.025344530043103584,-0.031122902369712508,0.0019464242993196593,-0.03493782389501265,-0.027307980844412365,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,z_engine_eval_cp,0.03106284167324197,3.1062841673241968,0.00038281725470360866,0.038281725470360864,81.14274184765254,0.0,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,z_chooser_rd,0.0019535247699488,0.19535247699487998,0.00023414760096666102,0.023414760096666102,8.343133826201155,7.234721325324809e-17,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,z_opponent_rd,0.0003975580358094435,0.039755803580944354,7.861619310854799e-05,0.007861619310854799,5.056948449036726,4.2601833789602126e-07,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,z_log_chooser_clock,-0.005433206206761514,-0.5433206206761514,0.00014896264791192432,0.014896264791192432,-36.473614580038564,2.9062135321759995e-291,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,z_log_opponent_clock,0.010837049365855358,1.0837049365855358,0.0001589740589494155,0.01589740589494155,68.16866498516991,0.0,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_opponent_clock_missing,0.005251333329532557,0.5251333329532557,0.00762020866978991,0.762020866978991,0.689132484042243,0.49073989955192204,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,engine_eval_z2,-0.003566407640165621,-0.35664076401656214,4.784840609758932e-05,0.004784840609758932,-74.53555783847317,0.0,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,tournament,-0.014383243020167562,-1.4383243020167562,0.0004233159324457837,0.042331593244578365,-33.97756124383459,4.779512076196257e-253,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,month_trend_z,-0.0007575786460230472,-0.07575786460230471,6.691537522302215e-05,0.0066915375223022145,-11.32144359197142,1.0276555492211723e-29,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,month_trend_z2,-0.00025332228471156097,-0.025332228471156095,6.589635998185706e-05,0.006589635998185706,-3.844253078338576,0.00012092016814159537,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,speed_1,-0.033646894039210506,-3.3646894039210506,0.016241568175870566,1.6241568175870567,-2.0716530371247233,0.03829780995952474,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,speed_2,-0.03970949125672063,-3.970949125672063,0.016247683494640747,1.6247683494640748,-2.444009404160211,0.01452504791734824,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,speed_3,-0.045858512829007214,-4.585851282900721,0.016253217009771777,1.6253217009771777,-2.8215037553141697,0.00477990778765794,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_log_elasticity_chooser_fe_premium20_fe_adjusted,X,exploratory_reference_side_elasticity,ESTIMATED,loss,speed_4,-0.05347313889613137,-5.347313889613137,0.016279924914443005,1.6279924914443005,-3.2846059903317975,0.001021250780000645,8589309,7773042,1256444,0.025344530043103584,,,,,False
X_loss_level_slope_chooser_fe_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,loss,reference_loss_magnitude,4.944390276469413e-05,0.004944390276469413,1.1794572113555646e-05,0.0011794572113555646,4.192089572106448,2.7639681917571968e-05,8589309,7773042,1256444,0.025344530043103584,0.004109933431586197,0.0009804021027921479,0.002188380619746251,0.006031486243426143,False
X_loss_log_elasticity_trim_p005_p995_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0011837980374942248,-0.11837980374942247,4.99999980606956e-05,0.00499999980606956,-23.675961668182428,6.3785665461478965e-124,8503415,7704905,1249351,0.025228452333562457,-0.046923133525688734,0.0019818892336165438,-0.05080756504492485,-0.04303870200645262,False
X_loss_log_elasticity_trim_p01_p99_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0012428613232427805,-0.12428613232427804,5.0985610467356205e-05,0.00509856104673562,-24.376707699489618,3.021075147429003e-131,8417521,7637818,1241567,0.025143863614952668,-0.04943000575709733,0.0020277556086104385,-0.05340433371942289,-0.04545567779477177,False
X_loss_log_elasticity_winsor_p005_p995_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.001126057680259313,-0.11260576802593131,4.8670676484176456e-05,0.004867067648417645,-23.136265234065746,1.99891455004844e-118,8589309,7770681,1255644,0.025344530043103584,-0.04443000830333885,0.0019203621610423222,-0.0481938489762553,-0.04066616763042239,False
X_loss_log_elasticity_winsor_p01_p99_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0011431976382515513,-0.11431976382515513,4.8653339393806567e-05,0.004865333939380657,-23.496796982389192,4.3981699112443603e-122,8589309,7766711,1254515,0.025344530043103584,-0.04510628669410357,0.0019196781045480646,-0.04886878664092789,-0.041343786747279246,False
X_gain_log_response_chooser_fe_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,gain,log_reference_gain_magnitude,0.0010034917784792733,0.10034917784792732,5.2279645371542644e-05,0.0052279645371542645,19.194693677579984,4.0989207862825084e-82,8494521,7684161,1255905,0.030875313628631915,0.032501427857519645,0.0016932506662235695,0.029182717534922995,0.03582013818011629,False
X_gain_log_response_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,gain,log_reference_gain_magnitude,0.0013698441878737067,0.13698441878737067,4.826208258069578e-05,0.004826208258069578,28.3834454425642,3.237297873065675e-177,8494521,7684161,1255905,0.030875313628631915,0.0443669724087724,0.0015631284968046582,0.04130329685182704,0.04743064796571776,False
X_gain_log_response_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,gain,win_premium,0.000121701222603568,0.0121701222603568,8.11277727120538e-06,0.000811277727120538,15.001178823868521,7.212683857254908e-51,8494521,7684161,1255905,0.030875313628631915,,,,,False
X_gain_level_slope_chooser_fe_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,gain,reference_gain_magnitude,0.00014268372856905557,0.014268372856905557,1.3956692563284697e-05,0.0013956692563284697,10.223319595389516,1.5590842176421508e-24,8494521,7684161,1255905,0.030875313628631915,0.008465766034573156,0.0008280838680217945,0.00684275147707182,0.010088780592074492,False
X_gain_log_response_trim_p005_p995_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,gain,log_reference_gain_magnitude,0.0010038591621192399,0.10038591621192398,5.348230121977122e-05,0.005348230121977122,18.769932093874363,1.33055443284445e-78,8409575,7617102,1248749,0.03073853316011808,0.03265800475546776,0.001739910650296163,0.029247842544569618,0.0360681669663659,False
X_gain_log_response_trim_p01_p99_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,gain,log_reference_gain_magnitude,0.0009940699573771695,0.09940699573771695,5.449805417556724e-05,0.005449805417556725,18.24046697474264,2.463447746859504e-74,8324629,7550507,1240600,0.030635239119965588,0.032448578367038586,0.0017789335334435104,0.028961932710598725,0.03593522402347844,False
X_gain_log_response_winsor_p005_p995_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,gain,log_reference_gain_magnitude,0.0009931870264163136,0.09931870264163135,5.225972958765527e-05,0.005225972958765527,19.004825211551097,1.5556333336124561e-80,8494521,7681516,1254955,0.030875313628631915,0.03216767409595773,0.0016926056271439045,0.028850228026725842,0.035485120165189614,False
X_gain_log_response_winsor_p01_p99_premium20_fe,X,exploratory_reference_side_elasticity,ESTIMATED,gain,log_reference_gain_magnitude,0.0009789910059313323,0.09789910059313323,5.218649051984959e-05,0.005218649051984959,18.75947196638878,1.6200082014201713e-78,8494521,7678396,1253947,0.030875313628631915,0.031707888629298804,0.0016902335356831799,0.028395091773897974,0.03502068548469963,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_0,0.0026741813863775422,0.2674181386377542,0.0005953291799326175,0.059532917993261755,4.491937362586897,7.0578183468119605e-06,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_1,-0.004129925615033571,-0.4129925615033571,0.00043409611301565133,0.043409611301565135,-9.513850714633483,1.8373251737477612e-21,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_2,-0.004025915736729557,-0.4025915736729557,0.0002655606037171286,0.02655606037171286,-15.160063956692557,6.500600480745933e-52,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_3,-0.0047152278162552125,-0.47152278162552125,0.00018181472443473925,0.018181472443473925,-25.934246144886362,2.737910954084334e-148,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_4,-0.0033789359597586337,-0.3378935959758634,0.00016961694485954012,0.016961694485954013,-19.920981141104342,2.676939921515381e-88,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_5,-0.0022897350579329278,-0.2289735057932928,0.0001701516907111604,0.01701516907111604,-13.457022074613697,2.799741263814862e-41,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_6,-0.0011888620268074052,-0.11888620268074052,0.00017712102818849977,0.017712102818849978,-6.712145017259991,1.9178394699526933e-11,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_8,0.0009419683084318874,0.09419683084318874,0.00018098001178598242,0.018098001178598243,5.204819577234917,1.941851781014325e-07,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_9,0.0009798271074259403,0.09798271074259403,0.00017999089826322115,0.017999089826322114,5.443759194940111,5.2167732562688674e-08,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_10,0.001114540323690088,0.1114540323690088,0.00017370978301151291,0.01737097830115129,6.416105669858674,1.39804424944165e-10,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_11,0.0014711678438158108,0.14711678438158107,0.00017373571343913847,0.017373571343913846,8.467849325240646,2.4996536632430126e-17,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_12,0.002822161929592988,0.28221619295929884,0.00018947483064829184,0.018947483064829185,14.894653395054666,3.570312995892139e-50,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_13,0.0047266993620777836,0.47266993620777836,0.0002934143093194574,0.02934143093194574,16.10930078032271,2.1949174661668163e-58,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_14,0.0057228845066718045,0.5722884506671805,0.0005397092750130389,0.05397092750130389,10.603643056780049,2.865939261432265e-26,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_nonparametric_signed_reference_bands_chooser_fe_premium20_fe,X,exploratory_nonparametric_reference_schedule,ESTIMATED,,signed_band_15,0.010729277716325494,1.0729277716325494,0.000663401932042162,0.06634019320421619,16.17311798188071,7.8046430750369435e-59,17328130,16412774,1787034,0.028114401265456803,,,,,False
X_loss_log_heterogeneity_rating_band_below_1600_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.00046666989946065934,-0.04666698994606593,6.055112742768036e-05,0.006055112742768036,-7.70703898152895,1.2877047691736909e-14,5303229,4654666,825035,0.028136442910536203,-0.016585959388843226,0.0021520533928262088,-0.020803906531589825,-0.012368012246096627,False
X_loss_log_heterogeneity_rating_band_below_1600_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00016417715170671885,0.016417715170671886,9.02733699124911e-06,0.000902733699124911,18.18666477897838,6.582589091847903e-74,5303229,4654666,825035,0.028136442910536203,,,,,False
X_loss_log_heterogeneity_rating_band_1600_1999_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.001234111648499157,-0.1234111648499157,7.692290746617682e-05,0.007692290746617682,-16.043486773323,6.348757269466028e-58,2586637,2318107,390376,0.021502437334654997,-0.0573940353501306,0.0035774040993111927,-0.0644056185429265,-0.05038245215733471,False
X_loss_log_heterogeneity_rating_band_1600_1999_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.0001333725459000881,0.01333725459000881,2.2115774818375175e-05,0.0022115774818375175,6.030652192627401,1.6329930035976168e-09,2586637,2318107,390376,0.021502437334654997,,,,,False
X_loss_log_heterogeneity_rating_band_2000_2399_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0017341602436426612,-0.17341602436426612,0.00016199258201741776,0.016199258201741777,-10.705183052494348,9.624026628927287e-27,661889,574252,107565,0.018258348454197004,-0.094979030989193,0.008872247258496203,-0.11236831607777978,-0.07758974590060622,False
X_loss_log_heterogeneity_rating_band_2000_2399_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00016328412502107667,0.016328412502107665,5.281024314500561e-05,0.0052810243145005615,3.0919025419506863,0.0019887813136236837,661889,574252,107565,0.018258348454197004,,,,,False
X_loss_log_heterogeneity_rating_band_2400_plus_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.005542805708632006,-0.5542805708632006,0.0009283367550790779,0.09283367550790779,-5.970684321509878,2.3626049340629407e-09,37554,27360,7197,0.02061032113756191,-0.26893349558393587,0.04504232364372053,-0.35721482770562507,-0.1806521634622467,False
X_loss_log_heterogeneity_rating_band_2400_plus_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,3.517265751424819e-05,0.003517265751424819,0.0001370620891346295,0.01370620891346295,0.25661842553486675,0.7974733497036741,37554,27360,7197,0.02061032113756191,,,,,False
X_loss_log_heterogeneity_speed_bullet_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0012246845927584996,-0.12246845927584996,0.0001525326099688338,0.01525326099688338,-8.029001752534969,9.826895452076255e-16,874592,677010,159002,0.024757829936701913,-0.04946655647484606,0.006160984640366799,-0.061541864479269445,-0.037391248470422675,False
X_loss_log_heterogeneity_speed_bullet_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,3.219108571676954e-05,0.003219108571676954,4.198768712597016e-05,0.0041987687125970155,0.7666791843092201,0.4432722827484988,874592,677010,159002,0.024757829936701913,,,,,False
X_loss_log_heterogeneity_speed_blitz_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0010673605717748352,-0.10673605717748352,5.725981549701999e-05,0.005725981549701999,-18.640656846517164,1.5038288632775126e-77,4895276,4387700,717543,0.023864844392839136,-0.04472522653846033,0.0023993374754289754,-0.04942784157705838,-0.04002261149986228,False
X_loss_log_heterogeneity_speed_blitz_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00016090869744086542,0.016090869744086543,1.5595300387567717e-05,0.0015595300387567718,10.317768394454193,5.8568600931628685e-25,4895276,4387700,717543,0.023864844392839136,,,,,False
X_loss_log_heterogeneity_speed_rapid_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.00046879525550433886,-0.046879525550433884,9.08641953882522e-05,0.009086419538825219,-5.159295732507518,2.47880503325521e-07,2659919,2204470,427896,0.027816260570340676,-0.01685328099076681,0.0032665855699215342,-0.023255671060231263,-0.010450890921302358,False
X_loss_log_heterogeneity_speed_rapid_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00020714325647587953,0.020714325647587954,1.6386236578600882e-05,0.001638623657860088,12.641295362865206,1.2497783033244851e-36,2659919,2204470,427896,0.027816260570340676,,,,,False
X_loss_log_heterogeneity_speed_classical_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0007488727522015029,-0.07488727522015029,0.0004117048949982633,0.04117048949982633,-1.8189551819748508,0.06891826796938,159271,110634,22758,0.03271782056997193,-0.0228888336434246,0.012583506108475993,-0.04755205241527732,0.0017743851284281187,False
X_loss_log_heterogeneity_speed_classical_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00011329912789943752,0.011329912789943752,4.647556892082714e-05,0.004647556892082714,2.437821215108669,0.014776079948818457,159271,110634,22758,0.03271782056997193,,,,,False
X_loss_log_heterogeneity_eval_band_below_0cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0007792926679379401,-0.07792926679379401,8.821220968113408e-05,0.008821220968113408,-8.834294830102268,1.0073165682291714e-18,2458385,1821517,513204,0.021117115504691086,-0.03690336721247858,0.0041772849924289175,-0.04509069535079893,-0.028716039074158234,False
X_loss_log_heterogeneity_eval_band_below_0cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00011923030026021988,0.011923030026021988,1.4941854933493794e-05,0.0014941854933493794,7.979618380108362,1.4678640665857284e-15,2458385,1821517,513204,0.021117115504691086,,,,,False
X_loss_log_heterogeneity_eval_band_0_100cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0006906552642603302,-0.06906552642603302,8.712180730635245e-05,0.008712180730635245,-7.927467136118185,2.236606781289443e-15,2874190,2215139,584970,0.025838584088038716,-0.026729609560148096,0.003371771727487311,-0.033338160710113626,-0.020121058410182566,False
X_loss_log_heterogeneity_eval_band_0_100cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00015292325556168974,0.015292325556168974,1.562480990047808e-05,0.001562480990047808,9.787207430729168,1.2777614755349192e-22,2874190,2215139,584970,0.025838584088038716,,,,,False
X_loss_log_heterogeneity_eval_band_101_300cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0005770317668279148,-0.057703176682791485,0.00010922511093144827,0.010922511093144826,-5.282958853574164,1.2711394897469188e-07,1616735,1081990,335783,0.021977627749754907,-0.026255416344211666,0.004969831693171086,-0.03599610747205271,-0.016514725216370624,False
X_loss_log_heterogeneity_eval_band_101_300cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.0001739676179247811,0.01739676179247811,2.526957313202823e-05,0.002526957313202823,6.884469991473015,5.800307900333997e-12,1616735,1081990,335783,0.021977627749754907,,,,,False
X_loss_log_heterogeneity_eval_band_301_600cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.00047647787325094985,-0.04764778732509498,0.00015571364189487794,0.015571364189487794,-3.059962296512334,0.002213648569750695,1197030,718878,240845,0.03031419429755311,-0.015717979127995826,0.005136657777094434,-0.02578564337200849,-0.005650314883983161,False
X_loss_log_heterogeneity_eval_band_301_600cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00017286272992456396,0.017286272992456397,3.2831341170158495e-05,0.0032831341170158493,5.265174183066414,1.400565029101361e-07,1197030,718878,240845,0.03031419429755311,,,,,False
X_loss_log_heterogeneity_eval_band_above_600cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,0.00019151267516031418,0.01915126751603142,0.0003792636979234673,0.03792636979234673,0.5049591516638117,0.6135875266640457,442969,177943,68294,0.04445909307423319,0.004307615426174937,0.00853062156014321,-0.012412095597446642,0.021027326449796515,False
X_loss_log_heterogeneity_eval_band_above_600cp_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.0001833725593998443,0.01833725593998443,6.455525860848522e-05,0.006455525860848522,2.8405518520491464,0.004503555088611501,442969,177943,68294,0.04445909307423319,,,,,False
